id,alan,eski,yeni,sebep,jev_guven,migration
2ca230ca-1d06-4d59-8015-5dc868e405cb,questions.kategori,spor,bilim,2e Jev ikinci geçiş: kategori,0.91,20260612000317_soru_temizlik_kategori
2d496fe7-666a-4a17-8169-3d57b53ce732,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2d897c5c-d113-4e57-afdb-e285076f171c,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2d8d8b9c-2279-40f1-b480-ce00bc64e366,questions.kategori,muzik,bilim,2e Jev ikinci geçiş: kategori,0.89,20260612000317_soru_temizlik_kategori
2d8e7626-8a61-43c8-a6f3-670cc1ee33f0,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2d8f97da-881b-461b-a5da-6b86300ce376,questions.kategori,spor,bilim,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
2e51127c-40fd-4775-882f-21e64fe32323,questions.kategori,sanat,muzik,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2e99778b-d117-4275-902a-714f502bcf19,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.81,20260612000317_soru_temizlik_kategori
2eefba9f-93b2-4e12-b456-34930c8b6ea3,questions.kategori,sanat,sinema,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2f447fda-0442-4f1e-8316-af46162184c6,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
2fe581b2-97b4-46cc-8040-84f83fe58de1,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
2fb9f59f-6e5e-4382-8978-d9025dc70703,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
30650e62-755b-494a-8ca0-38231dfa8173,questions.kategori,sanat,tarih,2e Jev ikinci geçiş: kategori,0.88,20260612000317_soru_temizlik_kategori
30e7329c-0336-46f0-8a43-c2c8b66afb3a,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
31e14652-b2fb-41a9-940e-d9e249eab0cb,questions.kategori,tarih,bilim,2e Jev ikinci geçiş: kategori,0.98,20260612000317_soru_temizlik_kategori
3220be72-d9d3-40b4-9326-dce59549c527,questions.kategori,sanat,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3252490e-bc7d-4f1c-a243-36915b029d55,questions.kategori,edebiyat,genel_kultur,2e Jev ikinci geçiş: kategori,0.93,20260612000317_soru_temizlik_kategori
325d292b-62f0-4b11-8586-6a04dd8601b8,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
332eaa55-79c9-46d0-b19a-bfe76e33af27,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.91,20260612000317_soru_temizlik_kategori
33951ba0-ff12-4e7a-9376-d72f33c1dedd,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
33ecf98d-5b6e-4dbb-8d21-17d950f340e1,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
34cd0adb-9e89-4e7f-944d-9e988f58f62b,questions.kategori,tarih,bilim,2e Jev ikinci geçiş: kategori,0.93,20260612000317_soru_temizlik_kategori
34a6ba86-31a1-4920-82e3-0c57fac28ee0,questions.kategori,edebiyat,muzik,2e Jev ikinci geçiş: kategori,0.86,20260612000317_soru_temizlik_kategori
3520abf6-8dc2-4cbc-81e0-211f8c6d08c9,questions.kategori,sanat,muzik,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3534cde1-5087-46a6-8533-42bff2098ccb,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
35d1983b-65d0-463a-bad7-3b3d18bf9cdc,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
36b8b41b-d461-4a51-a139-ac7ec11c9905,questions.kategori,bilim,teknoloji,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
368a4129-9942-4de2-a303-3f9245f73370,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
36fce496-ee5b-4e03-9d3a-52b64ed5c982,questions.kategori,sanat,muzik,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
374f9692-4865-4d8c-838c-6ad63a95ddd8,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.96,20260612000317_soru_temizlik_kategori
37720500-ae66-4727-96c8-03ab9978c8ba,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
37e18d95-5a5a-4b8b-9091-3ec8b47d55d2,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
37e4373d-b0d2-4be7-bce1-538fb138c8dc,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.93,20260612000317_soru_temizlik_kategori
382823c8-0473-480e-89a3-1e3668810985,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
385bb22a-acba-4abd-b8a3-9c1c75557fec,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.95,20260612000317_soru_temizlik_kategori
394f6808-9249-4d8b-9654-ec4a9a8639a2,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
395bb2cb-8d20-4776-8bf9-fae93ea39741,questions.kategori,sanat,teknoloji,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
39674f0d-32da-4185-b7db-3dac367a96ad,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
39d41e69-c016-4bae-ba23-fa0ec130bd44,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3aca73f6-b555-411a-ad55-7fe96cf603ec,questions.kategori,genel_kultur,teknoloji,2e Jev ikinci geçiş: kategori,0.86,20260612000317_soru_temizlik_kategori
3b88b9a4-c770-426d-bf44-4faee8ff3c3a,questions.kategori,sinema,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3bb3b04f-94be-4906-b180-bbe2f0f3e2bb,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3bc90949-6162-4b7d-8291-abd7ef5a75bb,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3bf8670a-07f5-44a7-958c-e4e49c10ca59,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3c09518f-2e5c-4660-bc81-a085da20ef92,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
3c7ff9f9-cb14-4596-a879-801ca5122b96,questions.kategori,muzik,genel_kultur,2e Jev ikinci geçiş: kategori,0.90,20260612000317_soru_temizlik_kategori
3d04f5c6-88e4-4069-a6ea-83317f846436,questions.kategori,genel_kultur,sanat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3ca4e2c1-2415-48c2-a799-1dbc6e9ef5dd,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.89,20260612000317_soru_temizlik_kategori
3e0bdd8a-07cb-4833-8975-8a6f97b19c50,questions.kategori,muzik,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3e3b1759-0a5d-4dd5-bd4c-5d18704ffb15,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,0.89,20260612000317_soru_temizlik_kategori
3e89f346-9615-4de1-b933-8664c9a3b18a,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3f19291c-703b-478e-a122-323f98af9682,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3f2832e8-86af-4a57-b096-7b1d9a558bc2,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3f797e57-022a-430b-89d9-a4c58d7e65db,questions.kategori,genel_kultur,muzik,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
3f84aae9-936f-4103-be54-111ba6442cf4,questions.kategori,muzik,bilim,2e Jev ikinci geçiş: kategori,0.90,20260612000317_soru_temizlik_kategori
40127cfd-1635-4800-818b-00eba158731d,questions.kategori,genel_kultur,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
402822f2-a69d-4b20-8f61-948683b853c1,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
40dfed83-104e-487f-a155-1527e15e09eb,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
41ee28e6-954a-483e-b6bd-c4a3c1f8207b,questions.kategori,edebiyat,sanat,2e Jev ikinci geçiş: kategori,0.95,20260612000317_soru_temizlik_kategori
41fa141d-b5c6-4c1e-ae69-1a1bf9eb4330,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,0.81,20260612000317_soru_temizlik_kategori
42658a39-901c-47bc-bc90-5bf63dadd457,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.90,20260612000317_soru_temizlik_kategori
42ca52cb-9d36-402a-891e-a176d23e4366,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.89,20260612000317_soru_temizlik_kategori
433d8d6f-5d48-4a2c-beca-6da7a353ddde,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.91,20260612000317_soru_temizlik_kategori
441fbcb2-14c0-44d4-9fed-82506d4a023e,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
4448d329-5101-4f4c-96f2-900762b417b3,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
444e10c7-5c10-4fc6-960a-3358c15d21cc,questions.kategori,edebiyat,sanat,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
44f7967e-5042-4def-8b83-3e463ee01d89,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.81,20260612000317_soru_temizlik_kategori
45015cd8-82c4-4d8b-941f-db89838ae720,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
458c1bf9-f798-4696-96dc-fe57e8779b15,questions.kategori,sinema,edebiyat,2e Jev ikinci geçiş: kategori,0.82,20260612000317_soru_temizlik_kategori
45eada97-77a9-4790-a13f-512984ff3bd3,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
45cbf2e5-c867-4949-964c-26ebae3b698c,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
46360e66-48c5-444c-bcda-79a09de03c33,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
46007ade-b220-4ffd-8cd1-ab8921990877,questions.kategori,muzik,sanat,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
46427e2b-3a42-4ffa-b1a3-cf3254126376,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
469d706a-ead6-46d4-8a3e-359e6be2be96,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
47da0baa-dc70-4d38-8c86-37238f23b042,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.96,20260612000317_soru_temizlik_kategori
48572df8-1e90-45e2-87e7-1db405e01bca,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.98,20260612000317_soru_temizlik_kategori
486b6516-414e-4514-9cce-3bcf41ef58a0,questions.kategori,bilim,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
488b6531-a740-4077-8f79-faa697faba52,questions.kategori,sanat,sinema,2e Jev ikinci geçiş: kategori,0.91,20260612000317_soru_temizlik_kategori
49312754-bce1-4c1b-a4d7-82c55e7c6a4c,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,0.97,20260612000317_soru_temizlik_kategori
49878468-a0ec-46d1-965c-0e85e6f93d7b,questions.kategori,tarih,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
49b33ffe-23c6-45fb-bbd3-5140f22df5b4,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
4a9ad8bf-4475-4ea7-a1be-68155f77f470,questions.kategori,bilim,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
4c774b92-1b1f-4915-9cf5-7e5b49b0bcac,questions.kategori,genel_kultur,teknoloji,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
4df029e7-4931-438f-ba49-1ad00bd04431,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,0.87,20260612000317_soru_temizlik_kategori
4e8aec4b-555a-40fc-bbb3-a9025a1baff2,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
4e948733-d54c-4d7d-8dc1-9b3d01d09be1,questions.kategori,tarih,sanat,2e Jev ikinci geçiş: kategori,0.95,20260612000317_soru_temizlik_kategori
4eb74872-3ed6-413c-9eff-ea8b035b3688,questions.kategori,sinema,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
4f7437e0-ece8-40cc-9fdb-0be987ed5b90,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
4fdd0b03-dea7-4b28-ae07-d1e1bc20e6d7,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.88,20260612000317_soru_temizlik_kategori
50c60897-b933-4f38-8ce1-6061ccc92c4e,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.88,20260612000317_soru_temizlik_kategori
50e5fefb-520d-46fa-9e36-42b669b98f59,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.88,20260612000317_soru_temizlik_kategori
5151b961-db2b-45ad-85ac-cda274222e7e,questions.kategori,genel_kultur,sinema,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
516fffd5-a757-4143-a37a-59b6d06f0137,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.96,20260612000317_soru_temizlik_kategori
51b11c0a-2bda-4b98-b723-dd874f0cdd8a,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.96,20260612000317_soru_temizlik_kategori
51b746ee-689b-4e91-b404-5658b8b21904,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
528f050e-1845-4aea-8e5e-1610337b30db,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
52e3181a-8526-4c6e-a107-9d1dd4fbe851,questions.kategori,cografya,teknoloji,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
53023fb5-1e74-418b-9643-e27928083e2a,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.82,20260612000317_soru_temizlik_kategori
53abb466-f4e1-426f-bef4-9be4a84d7ce2,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,0.98,20260612000317_soru_temizlik_kategori
5535ea50-0de5-42eb-b56c-09596b392a72,questions.kategori,cografya,teknoloji,2e Jev ikinci geçiş: kategori,0.81,20260612000317_soru_temizlik_kategori
55837f2d-371b-45b6-9a75-0fa3f97c28ba,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
55986ea0-e63b-4730-855e-fecbdae9f08c,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,0.85,20260612000317_soru_temizlik_kategori
5639743e-6b22-4833-bea3-ce99f33ce522,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
57049c97-4293-4be7-9ce1-c6802a08891a,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.95,20260612000317_soru_temizlik_kategori
56d154bc-a636-4621-85b8-436d46793623,questions.kategori,teknoloji,bilim,2e Jev ikinci geçiş: kategori,0.98,20260612000317_soru_temizlik_kategori
5731a039-d619-4db5-a29e-49e6c5259b4e,questions.kategori,edebiyat,genel_kultur,2e Jev ikinci geçiş: kategori,0.95,20260612000317_soru_temizlik_kategori
57d55960-fae9-4547-85d0-c8c0df2d39a0,questions.kategori,sinema,edebiyat,2e Jev ikinci geçiş: kategori,0.87,20260612000317_soru_temizlik_kategori
5828c0f4-84bb-49cd-8033-b0dfe88791af,questions.kategori,sinema,teknoloji,2e Jev ikinci geçiş: kategori,0.88,20260612000317_soru_temizlik_kategori
5884b443-5fe8-4d23-981d-bbe62238638d,questions.kategori,genel_kultur,spor,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
585c453f-b287-4d51-9a74-d1d60b84ae83,questions.kategori,genel_kultur,teknoloji,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5889209e-477d-415a-b894-601143508fcf,questions.kategori,tarih,edebiyat,2e Jev ikinci geçiş: kategori,0.96,20260612000317_soru_temizlik_kategori
589d99b4-2a6b-401a-824d-6a7065f42410,questions.kategori,genel_kultur,muzik,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
59117424-4bcb-468c-ade4-1d693fe33b1e,questions.kategori,sinema,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5987698f-6ef8-4b95-911d-3c70a1a66bdc,questions.kategori,genel_kultur,edebiyat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
59a3ddcd-11df-402b-84b3-0a43b155c63f,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.98,20260612000317_soru_temizlik_kategori
59aaf85c-be02-401f-8b51-4ebea5258ffe,questions.kategori,sanat,muzik,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
5a01faa8-a76c-4ab0-bc90-d559b87de731,questions.kategori,genel_kultur,spor,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5a6095ba-b387-49fd-b645-165c9adf7916,questions.kategori,genel_kultur,sanat,2e Jev ikinci geçiş: kategori,0.91,20260612000317_soru_temizlik_kategori
5a929150-88dc-4c41-945c-53f47e917f20,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5ae605a9-febc-4d55-9ff9-9c954c954db6,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5af4dbec-959f-40fa-b7eb-13b8371c04e4,questions.kategori,edebiyat,sanat,2e Jev ikinci geçiş: kategori,0.81,20260612000317_soru_temizlik_kategori
5c13746a-d197-4509-9f56-db5e70198852,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
5c7057a0-3902-49b3-9f9d-528c227e5f06,questions.kategori,genel_kultur,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5c85adfb-ef3c-4c81-b979-431d31e96f60,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
5dceeacb-842a-461c-a626-d751cf670527,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5dadc2e8-b731-4739-a9b9-ecaa34f99310,questions.kategori,sinema,edebiyat,2e Jev ikinci geçiş: kategori,0.93,20260612000317_soru_temizlik_kategori
5dd9ce8d-367b-402d-acb4-93af1e07906e,questions.kategori,tarih,sanat,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5de299ae-783d-46c2-be92-4b072db8e0c9,questions.kategori,genel_kultur,bilim,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5e840249-af28-49f5-ba29-461b5ef9a41b,questions.kategori,genel_kultur,muzik,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
5ef8a070-4797-4a8d-b5fd-ea50941b6dc4,questions.kategori,tarih,cografya,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5f619b53-c904-4606-8594-328af177b025,questions.kategori,bilim,teknoloji,2e Jev ikinci geçiş: kategori,0.92,20260612000317_soru_temizlik_kategori
5fbfe0d8-2476-4aa2-a4bf-6aeaa92ebe6f,questions.kategori,genel_kultur,sinema,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
5fbb321c-e3e7-45da-942f-b1655a1f666c,questions.kategori,genel_kultur,sanat,2e Jev ikinci geçiş: kategori,0.99,20260612000317_soru_temizlik_kategori
5f77ae49-1ddc-4f8f-ac2c-c14cda4a9acd,questions.kategori,tarih,genel_kultur,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
6028eaa9-a8a4-449e-88c4-191c6f4d29cd,questions.kategori,cografya,genel_kultur,2e Jev ikinci geçiş: kategori,0.89,20260612000317_soru_temizlik_kategori
60a84f58-6212-42a9-b042-12f363daba8d,questions.kategori,genel_kultur,tarih,2e Jev ikinci geçiş: kategori,1.00,20260612000317_soru_temizlik_kategori
