id,kategori,zorluk,soru_kisa,dogru_sik,jev_secimi,guven,sorunlu
033f843b-6d7d-40dc-b447-97d2d599ae18,sinema,4,'Klaket' sette ne işe yarar?,Görüntü ve sesi eşlemeye,Görüntü ve sesi eşlemeye,0.350,0
03469d5b-c44b-433f-bd04-84eb0d7a68a7,sinema,4,Nuri Bilge Ceylan hangi alanda tanınır?,Yönetmenlik,Yönetmenlik,0.710,0
0345a561-66cc-4d5b-ba16-105558f160d1,tarih,4,'Tümülüs' ne tür bir yapıdır?,Toprak yığma mezar,Kemerli su yolu,0.330,0
034d7961-9f40-4f90-95be-d13d519bf8fe,teknoloji,3,HTML'de başka bir sayfaya tıklanabilir bağlantı oluşturmak için kullanılan etiket hangisid,<a>,<a>,0.800,0
035c0dc5-dbb0-4016-83e6-9212ec8f7d42,spor,4,İlk Paralimpik Oyunları 1960'ta hangi kentte düzenlendi?,Roma,Tokyo,0.070,0
0355bb41-7198-471c-a68e-e4d112159a52,cografya,3,Gini katsayısı neyi ölçer?,Gelir dağılımındaki eşitsizliği,Yıllık enflasyon oranını,0.320,0
035a7aed-083f-4316-92c0-1b787a800c4e,muzik,2,'Orkestra şefi' temel olarak neyi sağlar?,Bütünlük ve yorum birliğini,Bütünlük ve yorum birliğini,0.890,1
035fc9f2-5592-4e61-9db6-ef0bfb634747,edebiyat,4,'Tevriye' sanatında ne yapılır?,Uzak anlam kastedilir,Ölçüsüzce abartılır,0.110,0
0363541a-d2b1-4c97-bca3-34a9c185721a,tarih,4,İngiltere'deki Güller Savaşı hangi iki hanedan arasında yapılmıştır?,York ve Lancaster,York ve Lancaster,0.950,1
036856df-2ffd-444c-9eaf-63ccb5798045,tarih,4,Osmanlı'da devlet gelirlerinin kaydedildiği deftere ne denirdi?,Tahrir defteri,Seyahatname,0.140,0
03728bcd-eb39-42c6-93fd-fb996315aaa4,tarih,4,'Höyük' arkeolojide neyi gösterir?,Üst üste yerleşim katmanlarını,Üst üste yerleşim katmanlarını,0.840,1
03751d50-24d6-48bd-bc8e-3e233d4a8816,bilim,3,Ameliyatlarda antisepsiyi geliştiren kişi kimdir?,Joseph Lister,Charles Darwin,0.190,0
035d6222-b594-46ab-a3b2-543b6a00d3f2,bilim,3,Nükleer füzyon nedir?,Çekirdeklerin birleşmesi,Çekirdeklerin birleşmesi,0.400,0
03879841-66ce-4aeb-a353-78044fdb897e,sanat,5,"'Paris Sokağı, Yağmurlu Gün' (1877) tablosunun ressamı kimdir?",Gustave Caillebotte,Édouard Manet,0.210,0
037787b3-d5d3-4bf1-a2dc-6264a7238f14,teknoloji,3,'Yönetici hesabı' hangi riski taşır?,Geniş yetkinin kötüye kullanımı,Geniş yetkinin kötüye kullanımı,0.670,0
037fcf7f-a43c-4849-ad2d-d48751aaf646,genel_kultur,2,Süveyş Kanalı hangi iki denizi birleştirir?,Akdeniz ve Kızıldeniz,Hazar ve Karadeniz,0.180,0
03885d08-e62a-41bb-851b-047c613d6ec4,edebiyat,2,"""Robinson Crusoe"" kimin eseridir?",Daniel Defoe,Daniel Defoe,0.540,0
039b0687-c527-4e7e-8ec5-f0f270d1e5cf,teknoloji,2,PDF biçiminin avantajı nedir?,Biçimin korunması,Biçimin korunması,0.520,0
03a338b1-4927-473c-9f1d-5d47ffb96e53,spor,3,Beyzbolda bir devreye ne ad verilir?,Inning,Periyot,0.150,0
03a565a0-6b12-4084-825b-96ce9f4bc950,cografya,3,Magmanın yer altında soğumasıyla oluşan kayaçlara ne denir?,İç püskürük,Başkalaşım,0.280,0
03a8eb9f-8fb1-43fa-8f48-4004fb326abd,cografya,3,Hollanda'nın önemli limanı Rotterdam hangi denize açılır?,Kuzey Denizi,Akdeniz,0.040,0
03a94318-c40d-4e9e-b0c7-44c9527f7321,sanat,5,Konusu hâlâ tartışılan Venedik tablosu 'Fırtına' (La Tempesta) kimin eseridir?,Giorgione,Tiziano,0.130,0
03aa7244-dba7-4fc4-b164-183527ae519a,genel_kultur,2,Yunan mitolojisinde savaş tanrısı kimdir?,Ares,Apollon,0.040,0
03adcbb4-b08c-4215-9f5b-519930a32f95,edebiyat,4,'Mesnevi' nazım biçiminin özelliği nedir?,Her beyitin kendi içinde uyaklanması,Bendler hâlinde kurulması,0.170,0
03b309d4-eef2-40e8-ab91-4516a36a8b32,bilim,4,Avogadro sayısı yaklaşık kaçtır?,"6,02x10^23","6,02x10^23",0.490,0
03b1ea90-e787-4711-b3ed-2ab5116c69cb,spor,3,Ritmik jimnastikte kullanılan araçlardan biri hangisidir?,Kurdele,Halka,0.300,0
03bba753-4d6d-4415-aa80-c566dc164331,spor,4,1988'de dört Grand Slam ile olimpiyat altınını aynı yıl kazanan tenisçi kimdir?,Steffi Graf,Steffi Graf,0.710,0
03bd9d44-0f69-48f7-9491-5b0396128bb5,sanat,4,Sütun başlığına ne ad verilir?,Başlık (kapitel),Gövde (fust),0.190,0
03c10419-3354-4fd4-96ed-50f914ecc5c4,cografya,3,Volkanik püskürmede çıkan kül bulutu havacılığı nasıl etkiler?,Uçuşları durdurabilir,Uçuşları durdurabilir,0.680,0
03c22e5c-ca78-4b81-bc30-afdf51b81642,bilim,1,Apple'ın kurucularından en tanınanı kimdir?,Steve Jobs,Bill Gates,0.120,0
03c76865-2a09-42c6-bcce-c6428e351469,edebiyat,3,Koşma nazım biçiminde ölçü nedir?,On birli hece,Aruz ölçüsü,0.230,0
03c5f568-128a-4d9e-8623-22f3f42a4de6,sanat,1,'Kukla tiyatrosu' hangi ögeyi kullanır?,Canlandırılan nesneleri,Canlandırılan nesneleri,0.870,1
03d49497-044a-4a68-b9be-d12c313b1926,bilim,3,'Yinelenebilirlik' neden önemlidir?,Sonucun doğrulanması için,Sonucun doğrulanması için,0.790,0
03d1dc45-2e73-4d73-ab17-c9eca7873165,bilim,1,'Popülasyon' neyi anlatır?,Bir bölgedeki aynı tür bireyleri,Bir bölgedeki aynı tür bireyleri,0.600,0
03cc6087-e31b-4a93-9ec6-c4c245437ca5,spor,4,'Kürsü' yarışmada neyi gösterir?,İlk üç dereceyi,İlk üç dereceyi,0.580,0
03d72b1a-a55a-4e98-b230-dbfa67ac3881,bilim,3,Pankreasta insülin ve glukagon salgılayan hücre kümelerine ne ad verilir?,Langerhans adacıkları,Kupffer hücreleri,0.310,0
03e17e40-c2a0-4019-8092-65f2e4ff3496,cografya,1,Orman yangınlarını artıran hava koşulu nedir?,"Sıcak, kuru ve rüzgârlı","Sıcak, kuru ve rüzgârlı",0.740,0
03e3e2ef-a0ac-4cf4-af6f-11c0df94f8d1,sanat,2,'RGB' hangi ortam içindir?,Ekran,Baskı,0.330,0
03e53c19-20fe-4dff-8269-af50839d796c,teknoloji,3,Apple'ın 2020'de Mac bilgisayarlarda Intel yerine kullanmaya başladığı ilk kendi işlemcisi,M1,A14,0.410,0
03eb0d2f-f85f-45df-8717-30ac989f11e2,edebiyat,4,'Aeneas Destanı'nın yazarı kimdir?,Vergilius,Vergilius,0.600,0
03eba149-c96a-4c2e-aa19-9665e3ef72de,teknoloji,3,'Açıklanabilirlik' yapay zekada neyi hedefler?,Kararların anlaşılmasını,Kararların anlaşılmasını,0.330,0
03ed3326-6150-46ea-aced-635ea6cc3bd4,muzik,5,Wayne Shorter ile birlikte Weather Report grubunu kuran klavyeci kimdir?,Joe Zawinul,Herbie Hancock,0.080,0
03eeddb9-730e-40ec-9ec5-17d0c1c13159,sinema,3,Çekim sonrası kurgu aşamasına ne denir?,Post prodüksiyon,Post prodüksiyon,0.440,0
03ef6080-b327-43e7-a8e3-d7657acbc003,muzik,4,Uluslararası sahnelerde 'La Diva Turca' olarak anılan soprano kimdir?,Leyla Gencer,Leyla Gencer,0.750,0
03f438d1-e7b0-49ee-9120-6ba07e0ac129,sanat,3,Op art neye dayanır?,Optik yanılsama,Optik yanılsama,0.820,1
03f68f46-cc72-4866-9f5a-4a029c435742,edebiyat,3,Victor Hugo'nun 'Sefiller' romanında Jean Valjean'ı yıllarca takip eden polis müfettişi ki,Javert,Javert,0.360,0
03f92123-6956-4206-8421-ee6e7f4ad1c6,bilim,3,Aspirinin öncüsü olan salisilik bileşikler ilk olarak hangi ağacın kabuğundan elde edilmiş,Söğüt,Meşe,0.160,0
03fd172c-2442-4cb5-bf02-de1240644053,muzik,4,"Müzikte ""transpoze"" ne demektir?",Eseri başka tona aktarmak,Eseri başka tona aktarmak,0.840,1
0401298b-47ba-4dd7-b37b-f8ec08d87df6,sinema,3,'Forrest Gump' filminde Forrest'ın kurduğu karides şirketinin adında hangi isim geçer?,Bubba Gump,Bubba Gump,0.860,1
0403c5ab-ebf5-4f70-87ee-707a4484698f,edebiyat,5,Yukio Mishima'nın 'Altın Köşk Tapınağı' romanı hangi Japon şehrinde geçer?,Kyoto,Kyoto,0.770,0
040678af-88f5-4be2-9385-6eaba0913f40,tarih,3,'Yatıştırma politikası' neyle sonuçlandı?,Savaşın önlenememesiyle,Kalıcı barış antlaşmasıyla,0.120,0
04118c85-8427-4b4e-9b33-5d26ad9148fd,teknoloji,5,'Sızma testi' neyi amaçlar?,Güvenlik açığını denetlemeyi,Yedek kopya alıp saklamayı,0.150,0
040ef93e-3b7e-445a-9f51-d95a87620474,bilim,2,Kloroplastın görevi nedir?,Fotosentez,Fotosentez,0.630,0
040e1c71-3cda-4ae8-b717-4aa611632690,tarih,3,Varşova Paktı hangi bloğun askerî örgütüydü?,Doğu Bloku,Bağlantısızlar,0.030,0
04174bc2-9d0f-4cf7-956d-53cd2e21d3b6,cografya,4,Deniz buzu ile kara buzulu arasındaki fark nedir?,Yalnız kara buzulunun yükseltmesi,Deniz buzunun düzeyi yükseltmesi,0.250,0
0419e033-4a38-4246-ac49-91fe745c4fa3,sanat,2,Seramik sanatında çamur hangi işlemle sertleşir?,Pişirme,Pişirme,0.510,0
0422a2a8-622b-458b-b74e-d9f22bdf730a,spor,2,Voleybolda bir takım sahada aynı anda kaç oyuncuyla oynar?,6,6,0.530,0
04292f2e-6141-4a15-9f7a-409206c345b9,genel_kultur,1,Bir arının ürettiği besin hangisidir?,Bal,Bal,0.560,0
042ed2c6-0aef-4ffb-aebe-5ce5ddc8688d,teknoloji,5,'Yeniden deneme' stratejisinde 'geri çekilme' nedir?,Artan aralıklarla deneme,Artan aralıklarla deneme,0.860,1
0420ca75-c41f-41a4-9ea3-a3521558e0ec,edebiyat,5,Aruzda 'zihaf' ne yapar?,Uzun heceyi kısa okur,Heceyi tekrarlar,0.090,0
043c15de-094d-45bb-a768-968ec9b805c5,spor,2,Olimpiyat sloganı neyi ifade eder?,"Daha hızlı, daha yüksek, daha güçlü","Daha hızlı, daha yüksek, daha güçlü",0.810,1
043d3d20-ebea-4c64-aee6-43ddda4ce95c,sanat,3,Heykelde 'döküm' yöntemi neyi gerektirir?,Kalıp ve eriyik metali,Kalıp ve eriyik metali,0.640,0
0458c124-8202-43c4-bf58-125c395554d4,edebiyat,3,Dörtlüklerle yazılan ve ezgiyle söylenen halk şiiri hangisidir?,Türkü,Türkü,0.360,0
046232e7-0010-43a5-ab0a-5848b7db8cd6,bilim,3,Gen havuzu kavramı neyi ifade eder?,Bir popülasyondaki tüm genleri,Bir popülasyondaki tüm genleri,0.870,1
0466919e-ed09-4198-b417-e5f32e4cec08,cografya,2,Pangea nedir?,Eski tek kıta,Eski tek kıta,0.400,0
046b138a-1728-49fe-8538-98e95a8147d9,genel_kultur,1,Süt neden pastörize edilir?,Zararlı mikropları azaltmak,Zararlı mikropları azaltmak,0.870,1
046835cd-206f-40a4-8547-0dbf2361b9e4,cografya,3,Uruguay hangi iki ülke arasındadır?,Brezilya ve Arjantin,Brezilya ve Arjantin,0.750,0
046fc6e3-c142-49ac-82c8-a9729f327e52,genel_kultur,2,British Museum hangi şehirdedir?,Londra,Paris,0.240,0
04775870-139c-404f-864e-2810d328f2eb,edebiyat,3,Sone nazım biçimi kaç dizeden oluşur?,On dört,Dört,0.070,0
0474dad6-4bd5-4ba3-9465-e4db5923c3ad,sanat,3,"Camide ""minber"" ne için kullanılır?",Hutbe okumak,Abdest almak,0.390,0
048083d1-0fc6-40e0-bf68-abdbe3e3d4f9,spor,3,Teniste '40-40' durumuna ne ad verilir?,Döys,Avantaj,0.110,0
04887ad3-283b-4681-a6a6-8a7d503f242d,cografya,3,Şili'nin coğrafi biçimi nasıl tanımlanır?,Uzun ve dar,Dairesel,0.220,0
0489d423-def7-4cc8-9180-a1176603f3c5,sinema,4,Kore-eda Hirokazu 2018'de Cannes'da hangi filmiyle Altın Palmiye kazanmıştır?,Shoplifters,Shoplifters,0.430,0
0488a085-9ad1-4f16-9d78-9bca22350166,tarih,2,Tarih öncesi dönemlerin sonu neyle başlar?,Yazının bulunması,Yazının bulunması,0.340,0
048e74c3-b034-447d-af15-985850e4b9d4,teknoloji,2,Anlık bildirim (push) ne sağlar?,Uygulama kapalıyken haber vermeyi,Rastgele şifre üretip saklamayı,0.160,0
048fd56f-e292-42e2-8a2f-c041b8215934,edebiyat,5,'Şarkı' nazım biçimini divan şiirine kazandıran şair kimdir?,Nedim,Fuzuli,0.270,0
04a3111c-581d-49a6-9e26-bdad902e8d07,cografya,5,Jeotermal sahada reenjeksiyon neden yapılır?,Rezervuar basıncını korumak,Rezervuar basıncını korumak,0.760,0
04943096-495a-4dca-9101-d235e0415d21,tarih,3,1642'de Tazmanya ve Yeni Zelanda'ya ulaşan ilk Avrupalı olan Hollandalı denizci kimdir?,Abel Tasman,Abel Tasman,0.650,0
04a4a123-5567-49bf-ac1f-b546605eb172,edebiyat,1,'Ana düşünce' metinde neyi ifade eder?,Metnin verdiği temel iletiyi,Metnin verdiği temel iletiyi,0.860,1
04a868bb-526c-41f6-a46a-afce061ca838,cografya,3,Sömürgeciliğin coğrafi kaynağı ne olmuştur?,Hammadde bölgelerine erişim isteği,Hammadde bölgelerine erişim isteği,0.730,0
04b1946e-7129-42b8-a4d7-b91d128169f2,cografya,1,Denizden yüksekliğin ölçüldüğü sıfır noktası neresidir?,Deniz seviyesi,Deniz seviyesi,0.740,0
04b6d79a-6da1-475c-abe5-408904c86f69,edebiyat,3,Klasisizm akımının temel aldığı kaynak nedir?,Antik Yunan ve Latin,Antik Yunan ve Latin,0.730,0
04b77ded-d0ad-4ee5-9139-f6921d5d0bd8,sanat,4,Paris'teki Centre Pompidou'yu Richard Rogers ile birlikte tasarlayan mimar kimdir?,Renzo Piano,Frank Gehry,0.150,0
04bc53b4-556c-4296-aa44-9e45bc65e506,spor,3,Formula 1'de yarışı kazanan pilota kupa nerede sunulur?,Podyum,Podyum,0.500,0
04c8a9fc-df7b-4b33-aa43-e668e4647b61,genel_kultur,1,Bir ürünün maliyetinin üzerine eklenen paya ne denir?,Kâr,Kâr,0.340,0
04bc9682-ae2a-4be8-9209-4b828bc567d9,muzik,4,Haydn hangi türün gelişiminde önemlidir?,Senfoni,Senfoni,0.410,0
04d064c9-4664-46d1-ac85-9fafa0b9adf4,muzik,3,Verdi'nin Mısır'da geçen ünlü operası hangisidir?,Aida,Carmen,0.200,0
04dc25ec-faff-4480-a204-6649ef905d73,teknoloji,4,Python programlama dilinde satır başındaki girintiler neyi belirler?,Kod bloklarını,Bellek adresini,0.080,0
04e20a2e-469b-48ce-b3bb-402e0c1a130a,teknoloji,5,REST mimarisinin temel ilkesi nedir?,Durumsuz istemci-sunucu iletişimi,Durumsuz istemci-sunucu iletişimi,0.400,0
04e6279c-5e6e-47c4-86c3-d1c949003d57,sinema,3,Sinemada 'ışıkla yazma' anlamına gelen kökensel terim hangisidir?,Fotografi,Sinematografi dışı hiçbiri,0.090,0
04ed6962-3549-4124-8b88-3a127a3b5738,muzik,3,'Fusion' hangi türleri birleştirir?,Caz ve rock,Halk ve dinî,0.270,0
04ee30e1-6d8d-4637-ba73-f649d7a69442,sanat,1,Sokak sanatının yaygın biçimi hangisidir?,Grafiti,Tezhip,0.120,0
04f9d1ec-378f-4542-9543-53e2cff2ddd8,cografya,3,Gayzer nedir?,Aralıklı sıcak su fışkırması,Aralıklı sıcak su fışkırması,0.840,1
04faae4a-4723-4f4f-b7ce-ef4144983b88,sanat,5,Frotaj tekniğini 1925'te resme ilk uygulayan sürrealist ressam kimdir?,Max Ernst,Joan Miró,0.330,0
04fc2e14-8667-43d3-a339-89c0a3e12e83,muzik,5,'Resitatif' operada neye benzer?,Konuşur gibi söylemeye,Konuşur gibi söylemeye,0.790,0
04fc5ecc-6fad-4fe7-9f90-77371e532c33,cografya,3,Türkiye'nin yedi coğrafi bölgesinden hangisi en büyük yüzölçümüne sahiptir?,Doğu Anadolu,Karadeniz,0.160,0
04fdd05f-1525-4491-be90-ee8d878ec331,muzik,4,'Salsa' müziğinde temel öge nedir?,Latin perküsyon ritmi,Latin perküsyon ritmi,0.370,0
05049a1f-88e8-4613-8272-17cebb0ab75c,sanat,4,Türk sinemasının ilk önemli yönetmeni kabul edilen kişi kimdir?,Muhsin Ertuğrul,Muhsin Ertuğrul,0.420,0
050a6c17-c8bc-4a83-8f9a-13088a46cb99,muzik,3,'Prodüktör' kayıtta hangi rolü üstlenir?,Sesin ve sürecin yönetimi,Sesin ve sürecin yönetimi,0.990,1
050f1200-f1d9-410c-af9d-ca33b5ece482,muzik,5,Kanun çalgısı nasıl çalınır?,Mızrapla tellere vurularak,Yayla tellere sürterek,0.250,0
05116ea0-3af7-4a10-8ea6-9db38cb62d14,sinema,4,Vizyon terimi sinemada ne anlama gelir?,Filmin salonlarda gösterime girmesi,Filmin masada kurgulanması,0.290,0
05204c2d-fd3a-4f66-b1d0-322da81cc668,bilim,5,"Penisilin, B12 vitamini ve insülinin yapısını X-ışını kristalografisiyle çözen Nobel ödüll",Dorothy Hodgkin,Rosalind Franklin,0.280,0
0524ff7b-b7ba-4137-8ca8-49b3c392186e,bilim,2,Fotosentez hangi organelde gerçekleşir?,Kloroplast,Mitokondri,0.180,0
0511c160-75a5-4da3-a551-381a5958cf43,sinema,5,'Ham (raw) görüntü' hangi üstünlüğü verir?,En fazla düzenleme payı,En küçük dosya boyutu,0.200,0
052b49f7-bcb5-4465-8c98-ae6dd83c6fbc,cografya,1,Bir yarımada kaç yönden suyla çevrilidir?,3,1,0.160,0
052f6554-51d4-48aa-a497-616933814e1c,tarih,2,Hiroşima'ya atom bombası hangi yıl atılmıştır?,1945,1945,0.840,1
0532797c-48b3-488c-9306-5a56b0e36068,spor,2,CONMEBOL hangi kıtanın futbol konfederasyonudur?,Güney Amerika,Asya kıtası,0.030,0
053a7fb7-080f-465e-8984-12160f2ec4d9,tarih,4,Teşkilat-ı Esasiye Kanunu hangi yıl kabul edilmiştir?,1921,1923,0.100,0
053640f6-8950-468a-a505-0cc47a53cc01,cografya,3,Ekstansif tarımın özelliği nedir?,Geniş alanda düşük girdiyle üretim,Dar alanda yoğun girdiyle üretim,0.110,0
0540a051-c5f1-4a04-812e-81f9a6b3cdfb,bilim,3,'Morötesi ışın' hangi etkiye sahiptir?,Deride yanık ve hasar,Görüntüleme kolaylığı,0.280,0
054b5fcd-82fc-4ceb-9744-9c9a9425910f,sanat,2,Sistine Şapeli'nin tavanını boyayan sanatçı kimdir?,Michelangelo,Leonardo da Vinci,0.300,0
054a87b8-110f-4aeb-b764-7fa4aef31f97,sanat,1,Afiş tasarımının işlevi nedir?,Kısa sürede mesaj iletmek,Kısa sürede mesaj iletmek,0.650,0
054fc30b-3023-43bb-85de-a1dc32d2fc03,teknoloji,5,'Zaman dilimi işleme' neden zordur?,Kurallar sık değiştiği için,Ağ gecikmesi nedeniyle,0.180,0
0551cdc3-8393-41e3-822b-bfc62754c839,teknoloji,3,İnternette IP adresi ne işe yarar?,Cihazı ağda adreslemek,Sesi karşıya iletmek,0.400,0
0551ffe3-8bef-4c0f-8d71-dd9463386903,sinema,2,'Forrest Gump' filminde Forrest'ın annesi hayatı hangi kutuya benzetirdi?,Çikolata kutusu,Posta kutusu,0.060,0
05545294-d1ee-4ada-9280-189544194810,spor,3,'Pilates' neyi geliştirir?,Merkez bölge kontrolünü,Merkez bölge kontrolünü,0.970,1
055d1d20-bab6-47d0-a85b-96da56de97ef,muzik,5,Pop filtresi kayıtta ne engeller?,Patlayıcı ünsüz seslerini,Patlayıcı ünsüz seslerini,0.430,0
05586f95-dbde-4660-b69a-5973f6fbdaf6,sanat,4,Monet'nin günün farklı saatlerinde ve ışıklarında otuzdan fazla kez resmettiği katedral ha,Rouen Katedrali,Chartres Katedrali,0.080,0
055f00be-d77b-4d6f-b506-bf58a1836e00,tarih,3,'Osmanlı donanması' hangi denizlerde etkindi?,Akdeniz ve Karadeniz,Akdeniz ve Karadeniz,0.660,0
0564fc5b-4186-40ce-a9e5-8d1237ce100e,spor,2,Sporda kondisyon ne anlama gelir?,Dayanıklılık düzeyi,Boy ve kol uzunluğu,0.330,0
056a156d-807f-410a-9d75-f7feed0d5a7a,sinema,4,'Deus ex machina' ne demektir?,Beklenmedik dış çözüm,Beklenmedik dış çözüm,0.740,0
056e7094-596e-4e44-956e-8275a4067373,teknoloji,3,'Geri besleme döngüsü' denetimde ne sağlar?,Çıktının girdiyi düzeltmesini,Çıktının girdiyi düzeltmesini,0.680,0
05719bd9-4fea-4aaa-b16f-bf255bf1a2f9,genel_kultur,1,Bir ülkenin en temel yasasına ne denir?,Anayasa,Anayasa,0.830,1
0579e08c-cd43-4f65-8f5b-f5200497e6d1,sinema,2,'Hababam Sınıfı' filmleri hangi türdedir?,Komedi,Belgesel,0.250,0
056aa835-a9c6-4e54-9d3b-7de75b25c7ea,muzik,5,Türk makam müziğinde Hicaz makamının karar perdesi hangisidir?,Dügâh,Yegâh,0.100,0
0579f884-e813-40c8-aaad-2e533db6f628,spor,3,1980'lerde 'Showtime' lakabıyla anılan hızlı hücum oyunuyla tanınan NBA takımı hangisidir?,Los Angeles Lakers,Los Angeles Lakers,0.380,0
057b36f8-2d43-449f-a58e-8bad6031ca1d,sinema,3,Kuşbakışı çekim neyi sağlar?,Yukarıdan geniş bakış,Yukarıdan geniş bakış,0.370,0
05884f71-4737-4003-b79b-921815ad77ed,muzik,3,'Blues' hangi yapıyla anılır?,On iki ölçülük kalıp,Katı kanon yapısı,0.240,0
058b2eec-8786-4249-b3b7-15a5c6c291f5,sinema,2,Sinemadaki ilk resmî James Bond filmi (1962) hangisidir?,Dr. No,Casino Royale,0.340,0
0596f062-6311-41d4-9a7e-ab1a239ee7f8,cografya,2,Erozyonu artıran başlıca insan etkinliği nedir?,Bitki örtüsünün yok edilmesi,Bitki örtüsünün yok edilmesi,0.420,0
05977207-7dd9-4fd5-9518-ac003bcddcc7,bilim,2,Samanyolu ne tür bir gök cismidir?,Sarmal galaksi,Kuyruklu yıldız,0.230,0
0597ad85-7de6-4306-a8b2-7a5e7b80c258,sanat,3,Tarlada başak toplayan üç köylü kadını gösteren 'Başak Toplayıcılar' tablosunun ressamı ki,Millet,Courbet,0.190,0
0598e7fb-0c4d-4aac-8880-e3d34fe963fb,bilim,2,Ay'ın Dünya çevresindeki turu yaklaşık kaç gün sürer?,27 gün,27 gün,0.800,0
05a42af2-0155-4ced-802d-11ba487dae83,genel_kultur,4,Bir yüzeyin düz olup olmadığını ölçen alet hangisidir?,Su terazisi,Su terazisi,0.630,0
05a49262-66bf-4d20-9188-15b0e5975267,genel_kultur,1,Emniyet kemeri hangi koltuklarda zorunludur?,Tüm koltuklarda,Tüm koltuklarda,0.900,1
05ac7c13-edb1-4186-a8ee-19b6348d776c,bilim,2,Kontrol grubunun deneydeki işlevi nedir?,Karşılaştırma sağlamak,Karşılaştırma sağlamak,0.660,0
05b3e4eb-6ece-4e84-9efb-8a3240623834,sanat,1,Bir sanat eserinin özgünlüğü neyi ifade eder?,Kendine ait olması,Kendine ait olması,0.730,0
05b7cadd-3d72-43a6-bb8a-6010824f6a98,bilim,2,Bir maddenin ısıyı iletme özelliğine ne denir?,Isı iletkenliği,Özkütle yoğunluğu,0.130,0
05b6fdab-850b-4c46-b47a-5950a149bdb4,edebiyat,5,Fuzuli hangi eseriyle tanınır?,Leyla ile Mecnun,Divanü Lügati't-Türk,0.200,0
05b899d3-8120-4c67-a228-8bcdd404d129,teknoloji,5,'Çok biçimlilik' (polymorphism) ne demektir?,Aynı arayüzün farklı davranması,Aynı arayüzün farklı davranması,0.930,1
05b8b920-b38b-49a7-9ca6-520a685f5a8f,sinema,5,Kemal Sunal'ın başrolde olduğu 1976 yapımı 'Tosun Paşa' filminin yönetmeni kimdir?,Kartal Tibet,Ertem Eğilmez,0.160,0
05bb51b8-3879-49cb-b752-07525a9815ce,cografya,2,Küresel ısınmadan en çok etkilenecek yerleşimler hangileridir?,Alçak kıyı yerleşmeleri,Alçak kıyı yerleşmeleri,0.530,0
05c0fc39-108a-4f70-9d27-a52ff5790ef0,genel_kultur,4,Efes Antik Kenti hangi antik bölgede yer alır?,İyonya,İyonya,0.550,0
05ce2d35-95f2-46de-97fc-9bb78c2522a3,muzik,1,Samba hangi ülkenin dansıdır?,Brezilya,Brezilya,0.730,0
05d350fd-0554-4324-b650-6ff8035966a3,cografya,1,Hidroelektrik santralin kurulması için gereken koşul nedir?,Su ve eğim,Su ve eğim,0.900,1
05f42e75-7f7b-467b-b054-1fc7f05b15b3,sanat,4,'Konstrüktivizm' hangi ülkede doğmuştur?,Rusya,Fransa,0.100,0
05dc5f66-641e-45f8-b7fe-b1f00303cd4d,tarih,3,Mudanya Ateşkes Antlaşması hangi yıl imzalanmıştır?,1922,1923,0.120,0
05e0a475-34f8-4db0-a806-d27f21190cc1,bilim,2,İnsan vücudunda kaç çift kromozom bulunur?,23,24,0.150,0
05f8db14-35de-4ee6-8c94-01ad0d438ae1,edebiyat,3,'Faust' yapıtının yazarı kimdir?,Goethe,Goethe,0.840,1
05faac29-9553-4674-bd07-533e9a6c0840,muzik,5,Akor seslerinin alt-üst-orta-üst sırasıyla çalındığı klasik dönem eşlik kalıbı kimin adını,Alberti,Alberti,0.740,0
06030adb-83af-4769-8a4a-1bd717f50bac,bilim,1,Böbreğin temel görevi nedir?,Kanı süzüp atık uzaklaştırmak,Kanı süzüp atık uzaklaştırmak,0.650,0
0604cdbf-127d-4172-a431-6c0d2ca12d30,edebiyat,5,Terza rima hangi edebiyattan gelir?,İtalyan,İngiliz,0.080,0
0609cde6-f84b-44aa-bb5f-6b6c1ea18e35,bilim,3,'Krossing over' ne zaman gerçekleşir?,Mayozda,Mayozda,0.630,0
0611966c-6106-452f-921a-f2e9a2853dca,sanat,4,Post-empresyonizm sanatçılarından biri kimdir?,Paul Cezanne,Paul Cezanne,0.370,0
062b02eb-8622-40c3-bf5c-762b8d31a780,edebiyat,4,'Nida' sanatı neyi ifade eder?,Seslenme ve haykırışı,Seslenme ve haykırışı,0.340,0
062e0e75-b455-4be4-a497-5ce4558e8398,sinema,2,'Doğaçlama sahne' ne demektir?,Senaryosuz üretilen sahne,Senaryosuz üretilen sahne,0.520,0
063be1e3-9fa6-46ca-b67c-9a7ef4eb8bc6,muzik,3,Kaval hangi tür çalgıdır?,Nefesli,Telli,0.190,0
